episode,win,reward,steps,trial_count,epsilon,w_norm
11729,0,5.3000,4,58,0.05000,6.1229
11730,0,6.6000,7,65,0.05000,6.1417
11731,0,6.1000,6,62,0.05000,6.1662
11732,0,6.2000,7,61,0.05000,6.1806
11733,0,5.2000,4,57,0.05000,6.1916
11734,0,5.7000,7,56,0.05000,6.2082
11735,0,6.9000,8,66,0.05000,6.2251
11736,0,5.9000,7,58,0.05000,6.2459
11737,0,5.8000,5,61,0.05000,6.2626
11738,0,7.7000,16,58,0.05000,6.3102
11739,0,-0.4000,2,5,0.05000,6.2376
11740,0,2.0000,3,27,0.05000,6.1993
11741,0,0.9000,3,16,0.05000,6.1454
11742,0,5.8000,5,61,0.05000,6.1581
11743,0,-1.0000,1,1,0.05000,6.1235
11744,0,5.1000,2,60,0.05000,6.1318
11745,0,-1.0000,1,1,0.05000,6.0993
11746,0,5.0000,5,53,0.05000,6.1080
11747,0,5.6000,6,57,0.05000,6.1235
11748,0,2.8000,3,35,0.05000,6.1094
11749,0,-1.0000,1,1,0.05000,6.0798
11750,0,6.3000,9,58,0.05000,6.1094
11751,0,6.3000,7,62,0.05000,6.1426
11752,0,7.8000,11,69,0.05000,6.1636
11753,0,7.4000,10,67,0.05000,6.1895
11754,0,4.9000,3,56,0.05000,6.1957
11755,0,5.0000,6,51,0.05000,6.2002
11756,0,6.9000,8,66,0.05000,6.2286
11757,0,-1.0000,1,1,0.05000,6.1883
11758,0,3.5000,2,44,0.05000,6.1802
11759,0,6.7000,8,64,0.05000,6.2018
11760,0,-1.0000,1,1,0.05000,6.1634
11761,0,-0.7000,2,2,0.05000,6.1023
11762,0,7.3000,9,68,0.05000,6.1296
11763,0,1.9000,4,24,0.05000,6.0915
11764,0,5.3000,7,52,0.05000,6.1021
11765,0,-1.0000,1,1,0.05000,6.0706
11766,0,5.2000,5,55,0.05000,6.0849
11767,0,6.0000,10,53,0.05000,6.1046
11768,0,5.7000,4,62,0.05000,6.1165
11769,0,8.4000,14,69,0.05000,6.1354
11770,0,5.3000,3,60,0.05000,6.1435
11771,0,7.4000,8,71,0.05000,6.1712
11772,0,4.9000,4,54,0.05000,6.1743
11773,0,1.4000,2,23,0.05000,6.1400
11774,0,-1.0000,1,1,0.05000,6.1035
11775,0,-0.4000,3,3,0.05000,6.0347
11776,0,6.7000,9,62,0.05000,6.0558
11777,0,6.8000,10,61,0.05000,6.0913
11778,0,5.7000,6,58,0.05000,6.1114
11779,0,6.1000,6,62,0.05000,6.1406
11780,0,5.7000,4,62,0.05000,6.1514
11781,0,-0.2000,2,7,0.05000,6.0956
11782,0,4.8000,7,47,0.05000,6.1077
11783,0,7.5000,10,68,0.05000,6.1372
11784,0,5.0000,3,57,0.05000,6.1437
11785,0,10.2000,23,69,0.05000,6.1966
11786,0,6.2000,6,63,0.05000,6.2240
11787,0,6.9000,9,64,0.05000,6.2503
11788,0,7.0000,12,59,0.05000,6.2781
11789,0,6.0000,5,63,0.05000,6.2894
11790,0,6.2000,5,65,0.05000,6.3086
11791,0,7.3000,10,66,0.05000,6.3410
11792,0,5.9000,4,64,0.05000,6.3464
11793,0,-1.0000,1,1,0.05000,6.2953
11794,0,-1.0000,1,1,0.05000,6.2473
11795,0,1.8000,4,23,0.05000,6.1857
11796,0,8.5000,15,68,0.05000,6.2154
11797,0,6.2000,9,57,0.05000,6.2356
11798,0,6.7000,8,64,0.05000,6.2678
11799,0,7.9000,11,70,0.05000,6.2868
11800,0,5.0000,4,55,0.05000,6.2835
11801,0,3.8000,4,43,0.05000,6.2573
11802,0,-0.7000,2,2,0.05000,6.1803
11803,0,5.8000,7,57,0.05000,6.1918
11804,0,-0.2000,2,7,0.05000,6.1316
11805,0,6.6000,6,67,0.05000,6.1575
11806,0,7.6000,17,55,0.05000,6.1973
11807,0,4.3000,6,44,0.05000,6.1868
11808,0,-0.1000,4,4,0.05000,6.0972
11809,0,-1.0000,1,1,0.05000,6.0641
11810,0,6.5000,6,66,0.05000,6.0901
11811,0,5.4000,6,55,0.05000,6.1043
11812,0,8.5000,16,66,0.05000,6.1378
11813,0,4.8000,2,57,0.05000,6.1417
11814,0,4.7000,4,52,0.05000,6.1466
11815,0,6.6000,8,63,0.05000,6.1630
11816,0,7.1000,8,68,0.05000,6.1996
11817,0,5.1000,5,54,0.05000,6.2063
11818,0,-1.0000,1,1,0.05000,6.1658
11819,0,5.0000,11,41,0.05000,6.1694
11820,0,5.8000,9,53,0.05000,6.1825
11821,0,6.5000,7,64,0.05000,6.2102
11822,0,-1.0000,1,1,0.05000,6.1708
11823,0,3.2000,4,37,0.05000,6.1557
11824,0,5.3000,6,54,0.05000,6.1702
11825,0,8.0000,12,69,0.05000,6.2053
11826,0,7.8000,14,63,0.05000,6.2454
11827,0,6.3000,11,54,0.05000,6.2633
11828,0,5.4000,5,57,0.05000,6.2718
11829,0,6.6000,8,63,0.05000,6.2864
11830,0,2.1000,3,28,0.05000,6.2408
11831,0,1.9000,3,26,0.05000,6.1972
11832,0,0.4000,4,9,0.05000,6.1184
11833,0,-1.0000,1,1,0.05000,6.0864
11834,0,5.5000,4,60,0.05000,6.0983
11835,0,6.8000,7,67,0.05000,6.1466
11836,0,-1.0000,1,1,0.05000,6.1128
11837,0,6.8000,8,65,0.05000,6.1475
11838,0,4.2000,6,43,0.05000,6.1466
11839,0,3.7000,2,46,0.05000,6.1452
11840,0,5.3000,9,48,0.05000,6.1554
11841,0,3.5000,3,42,0.05000,6.1498
11842,0,8.7000,16,68,0.05000,6.1810
11843,0,-0.4000,2,5,0.05000,6.1237
11844,0,-1.0000,1,1,0.05000,6.0909
11845,0,3.0000,3,37,0.05000,6.0800
11846,0,4.5000,2,54,0.05000,6.0855
11847,0,6.8000,10,61,0.05000,6.0992
11848,0,7.4000,16,55,0.05000,6.1420
11849,0,6.4000,7,63,0.05000,6.1566
11850,0,-0.7000,2,2,0.05000,6.0950
11851,0,7.2000,12,61,0.05000,6.1220
11852,0,0.0000,2,9,0.05000,6.0733
11853,0,6.3000,7,62,0.05000,6.1003
11854,0,7.3000,12,62,0.05000,6.1172
11855,0,3.3000,7,32,0.05000,6.0969
11856,0,6.7000,12,56,0.05000,6.1258
11857,0,6.8000,7,67,0.05000,6.1532
11858,0,1.3000,4,18,0.05000,6.0961
11859,0,5.7000,4,62,0.05000,6.1154
11860,0,5.4000,7,53,0.05000,6.1259
11861,0,7.6000,10,69,0.05000,6.1545
11862,0,6.0000,7,59,0.05000,6.1694
11863,0,6.1000,8,58,0.05000,6.1930
11864,0,-1.0000,1,1,0.05000,6.1528
11865,0,7.4000,13,61,0.05000,6.1709
11866,0,7.9000,14,64,0.05000,6.2121
11867,0,7.0000,9,65,0.05000,6.2466
11868,0,6.6000,7,65,0.05000,6.2614
11869,0,7.6000,11,67,0.05000,6.2827
11870,0,6.0000,3,67,0.05000,6.2914
11871,0,6.2000,11,53,0.05000,6.3158
11872,0,2.9000,3,36,0.05000,6.2837
11873,0,7.4000,9,69,0.05000,6.3112
11874,0,7.4000,10,67,0.05000,6.3506
11875,0,6.6000,6,67,0.05000,6.3741
11876,0,7.5000,9,70,0.05000,6.4085
11877,0,3.7000,3,44,0.05000,6.3788
11878,0,6.6000,7,65,0.05000,6.4046
11879,0,7.5000,10,68,0.05000,6.4271
11880,0,-1.0000,1,1,0.05000,6.3730
11881,0,-0.2000,2,7,0.05000,6.2955
11882,0,5.2000,5,55,0.05000,6.3011
11883,0,-1.0000,1,1,0.05000,6.2556
11884,0,-1.0000,1,1,0.05000,6.2128
11885,0,1.1000,3,18,0.05000,6.1556
11886,0,7.0000,10,63,0.05000,6.1842
11887,0,4.7000,4,52,0.05000,6.1838
11888,0,-0.7000,2,2,0.05000,6.1200
11889,0,6.3000,10,56,0.05000,6.1449
11890,0,5.9000,8,56,0.05000,6.1656
11891,0,6.0000,6,61,0.05000,6.1881
11892,0,5.9000,6,60,0.05000,6.2151
11893,0,0.4000,4,9,0.05000,6.1319
11894,0,2.3000,2,32,0.05000,6.1153
11895,0,2.6000,3,33,0.05000,6.0998
11896,0,3.2000,6,33,0.05000,6.0885
11897,0,7.9000,18,56,0.05000,6.1299
11898,0,5.5000,5,58,0.05000,6.1443
11899,0,4.6000,4,51,0.05000,6.1493
11900,0,2.1000,4,26,0.05000,6.1142
11901,0,1.5000,4,20,0.05000,6.0724
11902,0,7.5000,12,64,0.05000,6.1079
11903,0,-1.0000,1,1,0.05000,6.0770
11904,0,5.7000,5,60,0.05000,6.0897
11905,0,6.2000,7,61,0.05000,6.1128
11906,0,5.7000,3,64,0.05000,6.1249
11907,0,6.2000,4,67,0.05000,6.1486
11908,0,3.3000,5,36,0.05000,6.1326
11909,0,5.5000,5,58,0.05000,6.1486
11910,0,6.0000,7,59,0.05000,6.1703
11911,0,2.1000,4,26,0.05000,6.1387
11912,0,5.8000,8,55,0.05000,6.1639
11913,0,8.0000,14,65,0.05000,6.2067
11914,0,7.0000,12,59,0.05000,6.2415
11915,0,5.4000,2,63,0.05000,6.2492
11916,0,-1.0000,1,1,0.05000,6.2100
11917,0,-1.0000,1,1,0.05000,6.1732
11918,0,5.6000,4,61,0.05000,6.1847
11919,0,4.7000,3,54,0.05000,6.1882
11920,0,1.0000,4,15,0.05000,6.1272
11921,0,6.0000,10,53,0.05000,6.1523
11922,0,2.7000,3,34,0.05000,6.1389
11923,0,8.5000,14,70,0.05000,6.1748
11924,0,-1.0000,1,1,0.05000,6.1399
11925,0,5.7000,5,60,0.05000,6.1587
11926,0,8.4000,14,69,0.05000,6.1700
11927,0,5.9000,5,62,0.05000,6.1871
11928,0,5.5000,6,56,0.05000,6.1970
11929,0,6.0000,9,55,0.05000,6.2102
11930,0,5.8000,3,65,0.05000,6.2210
11931,0,8.2000,12,71,0.05000,6.2468
11932,0,4.9000,5,52,0.05000,6.2478
11933,0,-1.0000,1,1,0.05000,6.2067
11934,0,-1.0000,1,1,0.05000,6.1681
11935,0,-1.0000,1,1,0.05000,6.1320
11936,0,6.3000,9,58,0.05000,6.1622
11937,0,6.3000,8,60,0.05000,6.1831
11938,0,5.8000,4,63,0.05000,6.1985
11939,0,0.0000,2,9,0.05000,6.1450
11940,0,5.0000,5,53,0.05000,6.1554
11941,0,6.0000,9,55,0.05000,6.1769
11942,0,0.5000,2,14,0.05000,6.1365
11943,0,-1.0000,1,1,0.05000,6.1039
11944,0,4.3000,5,46,0.05000,6.1066
11945,0,7.6000,11,67,0.05000,6.1317
11946,0,1.5000,2,24,0.05000,6.1058
11947,0,0.8000,2,17,0.05000,6.0758
11948,0,6.2000,6,63,0.05000,6.0897
11949,0,6.2000,4,67,0.05000,6.1058
11950,0,-1.0000,1,1,0.05000,6.0771
11951,0,7.0000,10,63,0.05000,6.1024
11952,0,5.9000,6,60,0.05000,6.1156
11953,0,6.7000,9,62,0.05000,6.1533
11954,0,5.6000,5,59,0.05000,6.1672
11955,0,6.0000,8,57,0.05000,6.1916
11956,0,5.8000,6,59,0.05000,6.2107
11957,0,7.1000,8,68,0.05000,6.2258
11958,0,1.0000,2,19,0.05000,6.1852
11959,0,5.3000,7,52,0.05000,6.2007
11960,0,6.4000,9,59,0.05000,6.2346
11961,0,-0.7000,2,2,0.05000,6.1753
11962,0,6.9000,9,64,0.05000,6.2093
11963,0,-1.0000,1,1,0.05000,6.1721
11964,0,6.1000,5,64,0.05000,6.1883
11965,0,5.9000,5,62,0.05000,6.2011
11966,0,-0.2000,2,7,0.05000,6.1466
11967,0,7.1000,9,66,0.05000,6.1742
11968,0,5.1000,2,60,0.05000,6.1812
11969,0,8.4000,16,65,0.05000,6.2089
11970,0,6.2000,5,65,0.05000,6.2222
11971,0,5.6000,3,63,0.05000,6.2309
11972,0,5.7000,7,56,0.05000,6.2469
11973,0,-1.0000,1,1,0.05000,6.2060
11974,0,-1.0000,1,1,0.05000,6.1677
11975,0,7.8000,11,69,0.05000,6.1811
11976,0,-1.0000,1,1,0.05000,6.1425
11977,0,-1.0000,1,1,0.05000,6.1064
11978,0,0.5000,3,12,0.05000,6.0524
11979,0,-1.0000,1,1,0.05000,6.0226
11980,0,-0.7000,2,2,0.05000,5.9757
11981,0,-1.0000,1,1,0.05000,5.9509
11982,0,-0.4000,3,3,0.05000,5.9022
11983,0,1.8000,3,25,0.05000,5.8892
11984,0,1.8000,3,25,0.05000,5.8787
11985,0,4.0000,7,39,0.05000,5.8934
11986,0,-1.0000,1,1,0.05000,5.8752
11987,0,4.8000,3,55,0.05000,5.8856
11988,0,6.6000,6,67,0.05000,5.9213
11989,0,-0.1000,3,6,0.05000,5.8827
11990,0,1.6000,2,25,0.05000,5.8744
11991,0,5.8000,2,67,0.05000,5.8870
11992,0,5.4000,7,53,0.05000,5.9072
11993,0,-1.0000,1,1,0.05000,5.8874
11994,0,2.6000,6,27,0.05000,5.8783
11995,0,0.3000,3,10,0.05000,5.8509
11996,0,0.2000,5,5,0.05000,5.8125
11997,0,1.2000,4,17,0.05000,5.7994
11998,0,4.1000,3,48,0.05000,5.8077
11999,0,0.1000,2,10,0.05000,5.7925
12000,0,-1.0000,1,1,0.05000,5.7806
12001,0,-1.0000,1,1,0.05000,5.7695
12002,0,1.0000,2,19,0.05000,5.7639
12003,0,3.1000,4,36,0.05000,5.7718
12004,0,7.5000,12,64,0.05000,5.8005
12005,0,-0.4000,3,3,0.05000,5.7713
12006,0,4.3000,2,52,0.05000,5.7797
12007,0,3.9000,3,46,0.05000,5.7871
12008,0,5.7000,5,60,0.05000,5.7945
12009,0,-1.0000,1,1,0.05000,5.7805
12010,0,7.2000,12,61,0.05000,5.7753
12011,0,6.2000,9,57,0.05000,5.8053
12012,0,6.1000,4,66,0.05000,5.8164
12013,0,-0.7000,2,2,0.05000,5.7862
12014,0,6.5000,4,70,0.05000,5.7966
12015,0,6.1000,6,62,0.05000,5.8072
12016,0,6.4000,7,63,0.05000,5.8321
12017,0,2.0000,7,19,0.05000,5.8057
12018,0,0.4000,4,9,0.05000,5.7664
12019,0,5.6000,4,61,0.05000,5.7807
12020,0,2.4000,5,27,0.05000,5.7722
12021,0,-1.0000,1,1,0.05000,5.7546
12022,0,4.7000,6,48,0.05000,5.7645
12023,0,6.0000,5,63,0.05000,5.7867
12024,0,5.6000,5,59,0.05000,5.7995
12025,0,7.0000,10,63,0.05000,5.8307
12026,0,-0.7000,2,2,0.05000,5.7908
12027,0,-1.0000,1,1,0.05000,5.7698
12028,0,-0.7000,2,2,0.05000,5.7371
12029,0,7.4000,11,65,0.05000,5.7538
12030,0,5.8000,5,61,0.05000,5.7688
12031,0,5.0000,6,51,0.05000,5.7827
12032,0,4.4000,3,51,0.05000,5.7910
12033,0,-0.7000,2,2,0.05000,5.7522
12034,0,-1.0000,1,1,0.05000,5.7318
12035,0,3.5000,6,36,0.05000,5.7378
12036,0,-0.7000,2,2,0.05000,5.7062
12037,0,7.1000,11,62,0.05000,5.7283
12038,0,4.0000,8,37,0.05000,5.7421
12039,0,-0.4000,3,3,0.05000,5.6998
12040,0,4.3000,5,46,0.05000,5.7185
12041,0,-0.2000,2,7,0.05000,5.6930
12042,0,6.3000,5,66,0.05000,5.7122
12043,0,0.4000,2,13,0.05000,5.6920
12044,0,5.3000,6,54,0.05000,5.7037
12045,0,-1.0000,1,1,0.05000,5.6853
12046,0,-0.7000,2,2,0.05000,5.6569
12047,0,1.0000,2,19,0.05000,5.6472
12048,0,-1.0000,1,1,0.05000,5.6329
12049,0,3.5000,5,38,0.05000,5.6389
12050,0,0.1000,2,10,0.05000,5.6227
12051,0,4.2000,5,45,0.05000,5.6313
12052,0,7.2000,8,69,0.05000,5.6689
12053,0,-0.7000,2,2,0.05000,5.6420
12054,0,7.6000,11,67,0.05000,5.6414
12055,0,1.8000,2,27,0.05000,5.6353
12056,0,-0.7000,2,2,0.05000,5.6078
12057,0,1.3000,3,20,0.05000,5.5958
12058,0,5.1000,5,54,0.05000,5.6102
12059,0,1.1000,2,20,0.05000,5.6001
12060,0,3.0000,3,37,0.05000,5.6034
12061,0,4.7000,2,56,0.05000,5.6138
12062,0,0.3000,2,12,0.05000,5.5976
12063,0,-0.7000,2,2,0.05000,5.5744
12064,0,4.3000,4,48,0.05000,5.5834
12065,0,-0.7000,2,2,0.05000,5.5616
12066,0,0.5000,6,6,0.05000,5.5344
12067,0,3.1000,4,36,0.05000,5.5396
12068,0,-0.7000,2,2,0.05000,5.5229
12069,0,2.9000,5,32,0.05000,5.5269
12070,0,-1.0000,1,1,0.05000,5.5178
12071,0,-0.7000,2,2,0.05000,5.5036
12072,0,4.3000,2,52,0.05000,5.5117
12073,0,5.2000,3,59,0.05000,5.5272
12074,0,3.5000,3,42,0.05000,5.5339
12075,0,-1.0000,1,1,0.05000,5.5238
12076,0,-0.4000,2,5,0.05000,5.5102
12077,0,-0.7000,2,2,0.05000,5.4961
12078,0,7.8000,15,61,0.05000,5.4782
12079,0,4.9000,2,58,0.05000,5.4886
12080,0,-0.2000,2,7,0.05000,5.4735
12081,0,2.6000,3,33,0.05000,5.4762
12082,0,-1.0000,1,1,0.05000,5.4659
12083,0,-0.4000,3,3,0.05000,5.4459
12084,0,3.4000,2,43,0.05000,5.4519
12085,0,1.6000,5,19,0.05000,5.4478
12086,0,1.2000,6,13,0.05000,5.4389
12087,0,-0.4000,3,3,0.05000,5.4229
12088,0,5.3000,2,62,0.05000,5.4307
12089,0,-1.0000,1,1,0.05000,5.4230
12090,0,4.2000,4,47,0.05000,5.4280
12091,0,5.0000,3,57,0.05000,5.4354
12092,0,1.6000,2,25,0.05000,5.4347
12093,0,5.9000,8,56,0.05000,5.4402
12094,0,6.6000,8,63,0.05000,5.4585
12095,0,5.9000,4,64,0.05000,5.4903
12096,0,5.7000,8,54,0.05000,5.5024
12097,0,4.7000,7,46,0.05000,5.5140
12098,0,7.5000,13,62,0.05000,5.5182
12099,0,3.4000,3,41,0.05000,5.5212
12100,0,6.7000,11,58,0.05000,5.5340
12101,0,5.5000,3,62,0.05000,5.5479
12102,0,5.5000,5,58,0.05000,5.5621
12103,0,6.1000,4,66,0.05000,5.5852
12104,0,7.4000,9,69,0.05000,5.6251
12105,0,6.6000,8,63,0.05000,5.6424
12106,0,5.3000,6,54,0.05000,5.6605
12107,0,-1.0000,1,1,0.05000,5.6271
12108,0,7.3000,10,66,0.05000,5.6550
12109,0,6.5000,7,64,0.05000,5.6776
12110,0,5.7000,3,64,0.05000,5.6896
12111,0,-1.0000,1,1,0.05000,5.6530
12112,0,5.8000,10,51,0.05000,5.6762
12113,0,5.8000,4,63,0.05000,5.6889
12114,0,6.9000,8,66,0.05000,5.7354
12115,0,6.1000,6,62,0.05000,5.7545
12116,0,7.7000,12,66,0.05000,5.7772
12117,0,5.0000,6,51,0.05000,5.7844
12118,0,6.3000,6,64,0.05000,5.7989
12119,0,5.3000,3,60,0.05000,5.8089
12120,0,4.0000,2,49,0.05000,5.8034
12121,0,5.8000,4,63,0.05000,5.8166
12122,0,6.7000,10,60,0.05000,5.8556
12123,0,6.8000,9,63,0.05000,5.8804
12124,0,-1.0000,1,1,0.05000,5.8353
12125,0,6.2000,10,55,0.05000,5.8669
12126,0,6.5000,9,60,0.05000,5.8937
12127,0,6.2000,6,63,0.05000,5.9081
12128,0,-1.0000,1,1,0.05000,5.8636
12129,0,-0.4000,2,5,0.05000,5.7977
12130,0,6.0000,6,61,0.05000,5.8171
12131,0,1.9000,3,26,0.05000,5.7810
12132,0,5.4000,7,53,0.05000,5.8032
12133,0,-1.0000,1,1,0.05000,5.7670
12134,0,7.2000,11,63,0.05000,5.8145
12135,0,5.6000,6,57,0.05000,5.8359
12136,0,7.3000,9,68,0.05000,5.8537
12137,0,7.4000,10,67,0.05000,5.8746
12138,0,7.5000,15,58,0.05000,5.9222
12139,0,0.1000,2,10,0.05000,5.8581
12140,0,7.0000,9,65,0.05000,5.8758
12141,0,0.2000,2,11,0.05000,5.8177
12142,0,-1.0000,1,1,0.05000,5.7785
12143,0,5.7000,5,60,0.05000,5.8031
12144,0,4.9000,2,58,0.05000,5.8088
12145,0,8.0000,18,57,0.05000,5.8412
12146,0,1.6000,2,25,0.05000,5.8072
12147,0,3.9000,3,46,0.05000,5.8010
12148,0,5.2000,5,55,0.05000,5.8177
12149,0,7.9000,12,68,0.05000,5.8622
12150,0,7.1000,10,64,0.05000,5.8853
12151,0,-1.0000,1,1,0.05000,5.8422
12152,0,-1.0000,1,1,0.05000,5.8017
12153,0,3.0000,3,37,0.05000,5.7843
12154,0,6.0000,5,63,0.05000,5.7999
12155,0,5.0000,5,53,0.05000,5.8077
12156,0,2.0000,3,27,0.05000,5.7780
12157,0,6.3000,11,54,0.05000,5.8012
12158,0,3.4000,2,43,0.05000,5.7955
12159,0,8.7000,16,68,0.05000,5.8376
12160,0,-0.4000,3,3,0.05000,5.7543
12161,0,-1.0000,1,1,0.05000,5.7214
12162,0,1.5000,3,22,0.05000,5.6904
12163,0,7.6000,11,67,0.05000,5.7176
12164,0,-0.7000,2,2,0.05000,5.6643
12165,0,6.2000,12,51,0.05000,5.6994
12166,0,4.6000,5,49,0.05000,5.7062
12167,0,-0.7000,2,2,0.05000,5.6562
12168,0,3.9000,3,46,0.05000,5.6585
12169,0,0.7000,2,16,0.05000,5.6322
12170,0,5.5000,3,62,0.05000,5.6548
12171,0,-0.7000,2,2,0.05000,5.6125
12172,0,-0.4000,3,3,0.05000,5.5654
12173,0,6.1000,4,66,0.05000,5.5798
12174,0,6.8000,9,63,0.05000,5.6032
12175,0,5.0000,3,57,0.05000,5.6150
12176,0,4.9000,6,50,0.05000,5.6346
12177,0,-0.7000,2,2,0.05000,5.5923
12178,0,6.5000,7,64,0.05000,5.6064
12179,0,5.4000,5,57,0.05000,5.6204
12180,0,-1.0000,1,1,0.05000,5.5951
12181,0,6.9000,11,60,0.05000,5.6210
12182,0,6.2000,7,61,0.05000,5.6444
12183,0,5.6000,4,61,0.05000,5.6586
12184,0,0.4000,2,13,0.05000,5.6243
12185,0,1.9000,2,28,0.05000,5.6128
12186,0,5.3000,7,52,0.05000,5.6286
12187,0,7.2000,12,61,0.05000,5.6518
12188,0,7.1000,10,64,0.05000,5.6767
12189,0,5.5000,4,60,0.05000,5.6888
12190,0,-1.0000,1,1,0.05000,5.6561
12191,0,6.2000,4,67,0.05000,5.6738
12192,0,8.2000,13,69,0.05000,5.6956
12193,0,5.7000,5,60,0.05000,5.7184
12194,0,7.2000,10,65,0.05000,5.7505
12195,0,4.8000,5,51,0.05000,5.7576
12196,0,5.1000,4,56,0.05000,5.7636
12197,0,6.0000,8,57,0.05000,5.7864
12198,0,7.1000,12,60,0.05000,5.8116
12199,0,1.5000,2,24,0.05000,5.7760
12200,0,6.8000,10,61,0.05000,5.8056
12201,0,8.1000,23,48,0.05000,5.8584
12202,0,-1.0000,1,1,0.05000,5.8134
12203,0,-0.2000,2,7,0.05000,5.7501
12204,0,-1.0000,1,1,0.05000,5.7120
12205,0,6.8000,7,67,0.05000,5.7596
12206,0,6.6000,8,63,0.05000,5.7870
12207,0,6.9000,8,66,0.05000,5.8056
12208,0,-0.4000,3,3,0.05000,5.7160
12209,0,8.3000,14,68,0.05000,5.7336
12210,0,6.0000,6,61,0.05000,5.7491
12211,0,3.9000,4,44,0.05000,5.7400
12212,1,11.0000,16,70,0.05000,5.7928
12213,0,-1.0000,1,1,0.05000,5.7461
12214,0,4.9000,4,54,0.05000,5.7485
12215,0,6.6000,7,65,0.05000,5.7725
12216,0,5.8000,5,61,0.05000,5.7951
12217,0,2.1000,2,30,0.05000,5.7636
12218,0,6.2000,7,61,0.05000,5.7792
12219,0,5.6000,3,63,0.05000,5.7886
12220,0,1.9000,3,26,0.05000,5.7443
12221,0,7.5000,10,68,0.05000,5.7623
12222,0,5.2000,4,57,0.05000,5.7689
12223,0,3.2000,3,39,0.05000,5.7520
12224,0,6.1000,4,66,0.05000,5.7685
12225,0,5.6000,2,65,0.05000,5.7789
12226,0,0.7000,5,10,0.05000,5.6845
12227,0,6.4000,9,59,0.05000,5.7021
12228,0,7.6000,13,63,0.05000,5.7336
12229,0,-0.1000,3,6,0.05000,5.6559
12230,0,-1.0000,1,1,0.05000,5.6220
12231,0,6.0000,4,65,0.05000,5.6378
12232,0,1.6000,4,21,0.05000,5.5950
12233,0,7.4000,9,69,0.05000,5.6264
12234,0,7.8000,13,65,0.05000,5.6557
12235,0,1.2000,2,21,0.05000,5.6225
12236,0,5.6000,4,61,0.05000,5.6391
12237,0,5.5000,5,58,0.05000,5.6566
12238,0,-1.0000,1,1,0.05000,5.6214
12239,0,3.9000,7,38,0.05000,5.6153
12240,0,6.7000,9,62,0.05000,5.6400
12241,0,-0.7000,2,2,0.05000,5.5836
12242,0,8.2000,12,71,0.05000,5.6092
12243,0,2.8000,5,31,0.05000,5.5863
12244,0,5.4000,5,57,0.05000,5.6075
12245,0,6.6000,6,67,0.05000,5.6282
12246,0,5.6000,9,51,0.05000,5.6562
12247,0,7.8000,12,67,0.05000,5.7052
12248,0,6.0000,4,65,0.05000,5.7244
12249,0,8.4000,15,67,0.05000,5.7639
12250,0,8.7000,16,68,0.05000,5.7982
12251,0,5.2000,3,59,0.05000,5.8015
12252,0,7.5000,12,64,0.05000,5.8375
12253,0,5.7000,3,64,0.05000,5.8485
12254,0,8.0000,14,65,0.05000,5.8935
12255,0,4.3000,4,48,0.05000,5.8767
12256,0,6.2000,3,69,0.05000,5.8875
12257,0,5.5000,5,58,0.05000,5.8911
12258,0,5.2000,7,51,0.05000,5.8929
12259,0,-0.4000,3,3,0.05000,5.7844
12260,0,6.5000,5,68,0.05000,5.8098
12261,0,7.0000,8,67,0.05000,5.8409
12262,0,6.2000,8,59,0.05000,5.8613
12263,0,8.1000,15,64,0.05000,5.9084
12264,0,6.8000,8,65,0.05000,5.9406
12265,0,-1.0000,1,1,0.05000,5.8885
12266,0,6.2000,8,59,0.05000,5.9024
12267,0,-0.7000,2,2,0.05000,5.8188
12268,0,5.9000,4,64,0.05000,5.8391
12269,0,5.1000,5,54,0.05000,5.8428
12270,0,7.8000,11,69,0.05000,5.8976
12271,0,5.7000,6,58,0.05000,5.9099
12272,0,7.6000,13,63,0.05000,5.9533
12273,0,6.2000,3,69,0.05000,5.9638
12274,0,5.2000,2,61,0.05000,5.9654
12275,0,5.8000,5,61,0.05000,5.9786
12276,0,8.3000,13,70,0.05000,6.0080
12277,0,4.6000,4,51,0.05000,5.9941
12278,0,7.3000,11,64,0.05000,6.0197
12279,0,5.6000,4,61,0.05000,6.0269
12280,0,-1.0000,1,1,0.05000,5.9749
12281,0,6.8000,9,63,0.05000,5.9950
12282,0,5.2000,4,57,0.05000,5.9938
12283,0,0.5000,2,14,0.05000,5.9322
12284,0,4.4000,3,51,0.05000,5.9274
12285,0,6.5000,15,48,0.05000,5.9524
12286,0,7.3000,11,64,0.05000,5.9960
12287,0,4.3000,7,42,0.05000,5.9778
12288,0,6.3000,10,56,0.05000,6.0038
12289,0,3.3000,3,40,0.05000,5.9797
12290,0,4.2000,3,49,0.05000,5.9729
12291,0,5.3000,4,58,0.05000,5.9826
12292,0,5.7000,5,60,0.05000,5.9977
12293,0,-1.0000,1,1,0.05000,5.9555
12294,0,5.7000,10,50,0.05000,5.9709
12295,0,4.1000,3,48,0.05000,5.9649
12296,0,6.3000,11,54,0.05000,5.9915
12297,0,6.9000,9,64,0.05000,6.0307
12298,0,6.8000,10,61,0.05000,6.0630
12299,0,4.3000,4,48,0.05000,6.0546
12300,0,6.5000,8,62,0.05000,6.0781
12301,0,5.8000,9,53,0.05000,6.0882
12302,0,7.6000,12,65,0.05000,6.1189
12303,0,2.2000,6,23,0.05000,6.0483
12304,0,5.7000,5,60,0.05000,6.0591
12305,0,6.6000,9,61,0.05000,6.0803
